,category,customer_type,unit_price,quantity,total,payment_type,lvl_estoque_past,mean,median,min,max,std,var,day_of_week,is_weekend,hour,turn,predicao
6767,fruit,standard,3.99,2,7.98,debit card,0.03,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4789983627659937
6768,fruit,premium,3.99,1,3.99,e-wallet,0.58,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48670801124512775
6769,fruit,standard,0.49,2,0.98,e-wallet,0.19,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48269905324590195
6770,fruit,non-member,1.49,3,4.47,debit card,0.08,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4799521452715313
6771,fruit,gold,3.99,2,7.98,debit card,0.67,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4881805897908849
6772,fruit,premium,3.99,4,15.96,debit card,0.03,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4838398450511325
6773,fruit,gold,3.99,2,7.98,credit card,0.58,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4786464644762188
6774,fruit,basic,0.49,2,0.98,cash,0.19,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4808943309738457
6775,vegetables,standard,1.19,2,2.38,credit card,0.67,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.477521964610247
6776,vegetables,standard,1.99,4,7.96,debit card,0.79,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4856224867069425
6777,vegetables,standard,2.49,4,9.96,e-wallet,0.83,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48554333534270994
6778,vegetables,premium,4.99,1,4.99,e-wallet,0.53,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4884869742285983
6779,vegetables,basic,0.49,4,1.96,credit card,0.99,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4783421340418471
6780,vegetables,gold,1.99,2,3.98,e-wallet,0.79,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4933670447453262
6781,vegetables,basic,1.99,2,3.98,credit card,0.79,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4774606788181622
6782,vegetables,non-member,1.49,1,1.49,cash,0.52,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48360399669731274
6783,vegetables,non-member,1.99,3,5.97,debit card,0.79,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4851559551775197
6784,vegetables,non-member,1.49,1,1.49,cash,0.24,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48255408805727823
6785,refrigerated items,non-member,8.19,3,24.57,debit card,0.07,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47374855909396163
6786,refrigerated items,non-member,8.19,4,32.76,credit card,0.86,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4676899751598983
6787,refrigerated items,premium,10.99,4,43.96,debit card,0.88,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48131755219164646
6788,refrigerated items,standard,5.99,3,17.97,cash,0.87,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47743779612852766
6789,refrigerated items,non-member,8.19,1,8.19,e-wallet,0.07,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47349845900338855
6790,refrigerated items,standard,8.99,3,26.97,cash,0.18,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47257307020491346
6791,refrigerated items,basic,5.99,1,5.99,credit card,0.87,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47037135622152515
6792,refrigerated items,standard,8.99,2,17.98,credit card,0.18,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4649998259964369
6793,frozen,basic,13.49,4,53.96,e-wallet,0.13,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47345421720620057
6794,frozen,gold,13.19,1,13.19,cash,0.29,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4768878491987927
6795,frozen,gold,11.99,3,35.97,debit card,0.1,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4802930941280419
6796,spices and herbs,gold,3.99,2,7.98,cash,0.17,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48669998002729714
6797,canned foods,gold,7.19,1,7.19,credit card,0.7,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4767519769036934
6798,canned foods,gold,7.49,3,22.47,cash,0.05,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4815622889917562
6799,canned foods,gold,8.49,1,8.49,credit card,0.29,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47397353958153643
6800,canned foods,premium,8.99,2,17.98,e-wallet,0.37,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48187699870453093
6801,canned foods,gold,8.99,4,35.96,cash,0.78,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48341486167397696
6802,canned foods,standard,3.49,3,10.47,e-wallet,0.43,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4812203343759951
6803,canned foods,gold,2.49,4,9.96,debit card,0.55,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4887289217916545
6804,canned foods,non-member,7.49,2,14.98,debit card,0.05,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4756530892499271
6805,canned foods,premium,7.19,2,14.38,credit card,0.7,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4753586178035566
6806,packaged foods,gold,5.49,4,21.96,credit card,0.81,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48212663792023047
6807,packaged foods,standard,2.19,3,6.57,debit card,0.06,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4843219207477041
6808,packaged foods,standard,2.99,3,8.97,cash,0.21,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48239960464908865
6809,packaged foods,non-member,4.99,2,9.98,cash,0.69,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4819213362112851
6810,packaged foods,gold,2.19,1,2.19,debit card,0.06,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.49192581790825757
6811,packaged foods,gold,4.99,2,9.98,cash,0.69,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4896005862170981
6812,condiments and sauces,gold,7.99,4,31.96,cash,0.48,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4821571584821826
6813,condiments and sauces,gold,9.19,4,36.76,e-wallet,0.14,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4820676046348913
6814,condiments and sauces,non-member,4.99,2,9.98,e-wallet,0.49,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4787525865852835
6815,condiments and sauces,basic,5.19,3,15.57,debit card,0.3,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4787208542233143
6816,beverages,gold,7.99,4,31.96,credit card,0.62,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4789815523205405
6817,beverages,gold,14.19,3,42.57,cash,0.82,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4821876861391612
6818,beverages,basic,7.99,2,15.98,credit card,0.62,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4720608449277303
6819,dairy,standard,7.19,2,14.38,e-wallet,0.07,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4756847777900049
6820,dairy,premium,7.19,2,14.38,credit card,0.07,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4716975742733668
6821,cheese,gold,11.19,4,44.76,debit card,0.56,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.477526271049108
6822,cheese,standard,6.49,3,19.47,credit card,0.69,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.46513353666955654
6823,cheese,non-member,6.49,4,25.96,credit card,0.69,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4642463592589657
6824,meat,standard,8.99,2,17.98,e-wallet,0.68,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47557907579098907
6825,meat,gold,19.99,3,59.97,e-wallet,0.37,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47310249529909926
6826,meat,non-member,16.19,2,32.38,credit card,0.87,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.45992673447729054
6827,seafood,premium,18.49,2,36.98,debit card,0.08,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4710690847279848
6828,seafood,premium,12.99,3,38.97,debit card,0.6,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4783769970883254
6829,seafood,gold,18.19,1,18.19,cash,0.26,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47044165281293415
6830,seafood,basic,10.19,4,40.76,cash,0.81,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47464722435723544
6831,baked goods,basic,6.49,1,6.49,debit card,0.5,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48151416969747635
6832,baked goods,gold,8.49,4,33.96,cash,0.66,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48555095419070504
6833,baked goods,basic,9.99,1,9.99,cash,0.24,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47532046239158937
6834,baked goods,gold,7.49,3,22.47,e-wallet,0.11,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4860216313371999
6835,baked goods,basic,5.49,2,10.98,cash,0.64,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4810282241070669
6836,baking,non-member,2.19,2,4.38,debit card,0.36,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4854389931634806
6837,baking,non-member,7.49,1,7.49,e-wallet,0.73,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4822789086228948
6838,baking,non-member,3.99,4,15.96,cash,0.75,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4830119548403914
6839,baking,premium,5.99,4,23.96,debit card,0.01,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48699968443548086
6840,snacks,premium,2.99,3,8.97,credit card,0.79,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48115029821351424
6841,snacks,standard,2.99,4,11.96,credit card,0.13,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4730319826976737
6842,snacks,basic,4.49,1,4.49,e-wallet,0.19,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4822950194557892
6843,baby products,premium,12.99,1,12.99,cash,0.52,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4773011681328794
6844,baby products,standard,10.19,1,10.19,cash,0.09,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4730508765524474
6845,baby products,non-member,14.19,2,28.38,e-wallet,0.72,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4734390680154903
6846,pets,basic,8.99,2,17.98,credit card,0.8,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4685043868101756
6847,pets,standard,14.49,2,28.98,credit card,0.68,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4631671382480661
6848,pets,standard,8.19,2,16.38,cash,0.37,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47472248155823193
6849,personal care,premium,16.99,4,67.96,e-wallet,0.77,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.48174483636149507
6850,medicine,non-member,12.99,2,25.98,cash,0.09,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4718249776067015
6851,medicine,premium,15.49,3,46.47,debit card,0.29,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47940738144038325
6852,medicine,standard,15.49,1,15.49,cash,0.29,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4704399754702482
6853,medicine,premium,21.99,4,87.96,credit card,0.85,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.46890098134112246
6854,kitchen,basic,17.19,1,17.19,debit card,0.5,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.46943456212111995
6855,kitchen,premium,10.49,4,41.96,debit card,0.62,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4826195676206094
6856,kitchen,basic,18.99,1,18.99,credit card,0.86,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4598693838405158
6857,kitchen,premium,10.19,3,30.57,credit card,1.0,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47467485786465335
6858,kitchen,gold,16.19,4,64.76,debit card,0.5,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.47987110872021577
6859,kitchen,standard,10.49,4,41.96,e-wallet,0.62,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4774101164568782
6860,kitchen,gold,18.19,2,36.38,credit card,0.85,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4683572046038346
6861,kitchen,basic,10.19,4,40.76,cash,1.0,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4772286873439463
6862,cleaning products,standard,8.99,1,8.99,credit card,0.34,0.6420833333333335,-1.365,-30.95,34.81,11.960095927679808,143.04389459930312,5,yes,18,night,0.4754746393188893
6863,fruit,premium,3.99,4,15.96,cash,1.0,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4919761170715142
6864,fruit,non-member,3.99,1,3.99,credit card,1.0,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4791533757267259
6865,fruit,premium,4.49,2,8.98,debit card,0.44,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4917948173687654
6866,fruit,standard,3.99,1,3.99,credit card,1.0,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4800501898848696
6867,fruit,gold,1.49,2,2.98,credit card,0.63,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4873527590896538
6868,vegetables,gold,4.19,4,16.76,debit card,0.29,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4954515620049843
6869,vegetables,premium,1.49,1,1.49,credit card,0.7,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4895440878039514
6870,vegetables,non-member,4.99,2,9.98,credit card,0.98,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.48090782587709036
6871,vegetables,gold,4.49,3,13.47,debit card,0.69,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4969388973183344
6872,vegetables,gold,4.19,4,16.76,cash,0.29,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4935741151320533
6873,vegetables,standard,4.99,2,9.98,cash,0.98,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4891238478426724
6874,vegetables,premium,0.49,1,0.49,debit card,0.95,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.5006328309892686
6875,vegetables,standard,1.99,2,3.98,debit card,0.96,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.49349703188616956
6876,vegetables,standard,0.49,1,0.49,cash,0.95,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4934443760193338
6877,refrigerated items,gold,3.19,4,12.76,debit card,0.87,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4942868644343766
6878,refrigerated items,basic,6.19,4,24.76,e-wallet,0.19,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.48324631745183944
6879,refrigerated items,gold,6.49,2,12.98,debit card,0.31,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4899851850350634
6880,refrigerated items,standard,10.99,2,21.98,cash,0.3,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4774317096100373
6881,refrigerated items,non-member,3.49,3,10.47,debit card,0.17,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4840680685174578
6882,refrigerated items,standard,6.99,1,6.99,credit card,0.78,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4752814693670713
6883,refrigerated items,basic,10.99,2,21.98,credit card,0.3,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.47028678333674623
6884,frozen,standard,7.19,2,14.38,credit card,0.77,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4767686734255395
6885,spices and herbs,premium,4.19,1,4.19,debit card,0.67,0.40969283276450513,0.12,-30.81,34.76,9.94903101090805,98.98321805601005,0,no,18,night,0.4954012002877663
